AP_MAC;AP_name;AP_address;AP_location
"	0425-c55a-9d20";"	MSK-O41-CG-AP..9d20";"	10.17.198.20";г. Москва, пер. Оружейный, дом 41,
"	0425-c55a-9c20";"	MSK-O41-CG-AP..9c20";"	10.17.198.21";г. Москва, пер. Оружейный, дом 41,
"	0425-c55a-a420";"	0425-c55a-a420";"	10.17.198.3";г. Москва, пер. Оружейный, дом 41,
"	0425-c55a-9d60";"	MSK-O41-CG-AP..9d60";"	10.17.198.4";г. Москва, пер. Оружейный, дом 41,
"	0425-c55a-9e60";"	MSK-O41-CG-AP..9e60";"	10.17.198.5";г. Москва, пер. Оружейный, дом 41,
"	0425-c55a-a020";"	MSK-O41-CG-AP..a020";"	10.17.198.6";г. Москва, пер. Оружейный, дом 41,
"	bc62-0e2f-6340";"	bc62-0e2f-6340";"	10.17.198.65";г. Москва, пер. Оружейный, дом 41,
"	bc62-0e2f-6500";"	MSK-O41-CG-AP..6500";"	10.17.198.66";г. Москва, пер. Оружейный, дом 41,
"	04b0-e74a-27c0";"	MSK-O41-CG-AP..27c0";"	10.17.198.67";г. Москва, пер. Оружейный, дом 41,
"	04b0-e74a-28c0";"	MSK-O41-CG-AP..28c0";"	10.17.198.68";г. Москва, пер. Оружейный, дом 41,
"	04b0-e74a-2880";"	MSK-O41-CG-AP..2880";"	10.17.198.69";г. Москва, пер. Оружейный, дом 41,
"	0425-c55a-9be0";"	MSK-O41-CG-AP..9be0";"	10.17.198.7";г. Москва, пер. Оружейный, дом 41,
"	04b0-e74a-29c0";"	MSK-O41-CG-AP..29c0";"	10.17.198.70";г. Москва, пер. Оружейный, дом 41,
"	04b0-e74a-2ae0";"	04b0-e74a-2ae0";"	10.17.198.71";г. Москва, пер. Оружейный, дом 41,
"	bc62-0e2f-6280";"	MSK-O41-CG-AP..6280";"	10.17.198.72";г. Москва, пер. Оружейный, дом 41,
"	bc62-0e2f-6720";"	MSK-O41-CG-AP..6720";"	10.17.198.73";г. Москва, пер. Оружейный, дом 41,
"	bc62-0e2f-6360";"	MSK-O41-CG-AP..6360";"	10.17.198.74";г. Москва, пер. Оружейный, дом 41,
"	04b0-e74a-2a40";"	MSK-O41-CG-AP..2a40";"	10.17.198.75";г. Москва, пер. Оружейный, дом 41,
"	04b0-e74a-28e0";"	MSK-O41-CG-AP..28e0";"	10.17.198.76";г. Москва, пер. Оружейный, дом 41,
"	04b0-e74a-29a0";"	04b0-e74a-29a0";"	10.17.198.77";г. Москва, пер. Оружейный, дом 41,
"	bc62-0e2f-6300";"	MSK-O41-CG-AP..6300";"	10.17.198.78";г. Москва, пер. Оружейный, дом 41,
"	04b0-e74a-2980";"	04b0-e74a-2980";"	10.17.198.79";г. Москва, пер. Оружейный, дом 41,
"	0425-c55a-9c60";"	MSK-O41-CG-AP..9c60";"	10.17.198.8";г. Москва, пер. Оружейный, дом 41,
"	0425-c55a-9fc0";"	MSK-O41-CG-AP..9fc0";"	10.17.198.9";г. Москва, пер. Оружейный, дом 41,
"	2cab-0062-55c0";"	CHA-0-03-3.3.896";"	10.22.143.1";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-dd20";"	CHA-0-01-1.11.10";"	10.22.143.10";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-de40";"	CHA-0-03-3.3.892";"	10.22.143.11";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-df80";"	CHA-0-03-3.3.898";"	10.22.143.12";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-d960";"	MSK-CHA-AP.d960";"	10.22.143.129";г. Москва, ш. Варшавское, дом 25А, строение 6
"	2cab-0062-5780";"	CHA-0-03-3.3.904";"	10.22.143.13";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-e160";"	CHA-0-02-4.2.908";"	10.22.143.130";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-dfa0";"	CHA-0-02-4.2.924";"	10.22.143.131";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-e100";"	MSK-CHA-0-02-4.2.926";"	10.22.143.132";г. Москва, ш. Варшавское, дом 25А, строение 6
"	2cab-0062-5620";"	CHA-0-02-4.2.922";"	10.22.143.133";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-e480";"	CHA-0-02-4.2.920";"	10.22.143.134";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-e8a0";"	CHA-0-02-4.2.916";"	10.22.143.135";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-d6e0";"	CHA-0-02-4.2.936";"	10.22.143.136";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-dee0";"	CHA-0-03-3.3.888";"	10.22.143.137";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-de20";"	MSK-CHA-0-02-2.2.914";"	10.22.143.138";г. Москва, ш. Варшавское, дом 25А, строение 6
"	2cab-0062-5560";"	CHA-0-03-3.3.894";"	10.22.143.139";г. Москва, ш. Варшавское, дом 25А, строение 6
"	2cab-0062-4fc0";"	CHA-0-03-3.3.910";"	10.22.143.14";г. Москва, ш. Варшавское, дом 25А, строение 6
"	2cab-0062-54c0";"	CHA-0-03-3.3.902";"	10.22.143.140";г. Москва, ш. Варшавское, дом 25А, строение 6
"	2cab-0062-5480";"	CHA-0-03-3.3.908";"	10.22.143.141";г. Москва, ш. Варшавское, дом 25А, строение 6
"	2cab-0062-5500";"	CHA-0-03-3.3.912";"	10.22.143.142";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-e520";"	CHA-0-02-2.2.932";"	10.22.143.143";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-d920";"	CHA-0-02-2.2.916";"	10.22.143.144";г. Москва, ш. Варшавское, дом 25А, строение 6
"	2cab-0062-53a0";"	CHA-0-02-2.2.934";"	10.22.143.145";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-e0a0";"	CHA-0-02-2.2.930";"	10.22.143.146";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-dd80";"	CHA-0-02-2.2.922";"	10.22.143.147";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-d5a0";"	MSK-CHA-0-01-2.1.200";"	10.22.143.148";г. Москва, ш. Варшавское, дом 25А, строение 6
"	2cab-0062-54a0";"	MSK-CHA-0-02-2.2.924";"	10.22.143.149";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-d5c0";"	CHA-0-02-4.2.918";"	10.22.143.15";г. Москва, ш. Варшавское, дом 25А, строение 6
"	bc62-0e2f-7ac0";"	MSK-D10-3-03-406.SERV";"	10.22.143.150";г. Москва, наб. Новоданиловская, дом 10
"	a8ca-7ba9-d760";"	MSK-CHA-AP.d760";"	10.22.143.151";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-dba0";"	MSK-CHA-AP.dba0";"	10.22.143.152";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-d740";"	MSK-CHA-0-03-5.3.826";"	10.22.143.153";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-db60";"	MSK-CHA-0-03-5.3.834";"	10.22.143.154";г. Москва, ш. Варшавское, дом 25А, строение 6
"	745a-aad0-05e0";"	MSK-CHA-AP.05e0";"	10.22.143.155";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-e7c0";"	MSK-CHA-AP.e7c0";"	10.22.143.156";г. Москва, ш. Варшавское, дом 25А, строение 6
"	745a-aacf-f120";"	MSK-CHA-AP.f120";"	10.22.143.157";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-e660";"	MSK-CHA-AP.e660";"	10.22.143.158";г. Москва, ш. Варшавское, дом 25А, строение 6
"	8866-3903-f620";"	MSK-CHA-AP.f620";"	10.22.143.159";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-e8e0";"	CHA-0-02-4.2.910";"	10.22.143.16";г. Москва, ш. Варшавское, дом 25А, строение 6
"	8866-3903-f6e0";"	MSK-CHA-AP.f6e0";"	10.22.143.160";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-e360";"	CHA-0-02-4.2.930";"	10.22.143.17";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-d4c0";"	CHA-0-02-4.2.912";"	10.22.143.18";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-e580";"	CHA-0-02-4.2.928";"	10.22.143.19";г. Москва, ш. Варшавское, дом 25А, строение 6
"	2cab-0062-4fa0";"	CHA-0-03-3.3.900";"	10.22.143.2";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-e1a0";"	CHA-0-02-4.2.932";"	10.22.143.20";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-dfc0";"	CHA-0-02-4.2.914";"	10.22.143.21";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-e700";"	CHA-0-02-4.2.934";"	10.22.143.22";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-e280";"	CHA-0-01-1.11.8";"	10.22.143.23";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-dc20";"	CHA-0-01-1.11.5";"	10.22.143.24";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-ddc0";"	MSK-CHA-0-01-2.1.196";"	10.22.143.25";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-e600";"	CHA-0-01-1.11.11";"	10.22.143.26";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-d460";"	CHA-0-01-2.1.202";"	10.22.143.27";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-dca0";"	CHA-0-01-2.1.198";"	10.22.143.28";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-e340";"	CHA-0-01-2.1.194";"	10.22.143.29";г. Москва, ш. Варшавское, дом 25А, строение 6
"	2cab-0062-54e0";"	CHA-0-02-2.2.928";"	10.22.143.3";г. Москва, ш. Варшавское, дом 25А, строение 6
"	2cab-0062-5300";"	MSK-CHA-0-02-2.2.926";"	10.22.143.30";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-e940";"	MSK-CHA-AP.e940";"	10.22.143.31";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-d540";"	MSK-CHA-0-03-5.3.824";"	10.22.143.32";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-d5e0";"	MSK-CHA-AP.d5e0";"	10.22.143.33";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-e320";"	MSK-CHA-AP.e320";"	10.22.143.34";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-e4e0";"	MSK-CHA-AP.e4e0";"	10.22.143.35";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-d7c0";"	MSK-CHA-AP.d7c0";"	10.22.143.36";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-e740";"	MSK-CHA-AP.e740";"	10.22.143.37";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-d8c0";"	MSK-CHA-AP.d8c0";"	10.22.143.38";г. Москва, ш. Варшавское, дом 25А, строение 6
"	745a-aacf-eba0";"	MSK-CHA-AP.eba0";"	10.22.143.39";г. Москва, ш. Варшавское, дом 25А, строение 6
"	2cab-0062-5600";"	CHA-0-02-2.2.936";"	10.22.143.4";г. Москва, ш. Варшавское, дом 25А, строение 6
"	bc62-0e2f-7ec0";"	1a-0e2f-7ec0";"	10.22.143.40";г. Москва, ш. Варшавское, дом 25А, строение 6
"	8866-3903-f6a0";"	MSK-CHA-AP.f6a0";"	10.22.143.41";г. Москва, ш. Варшавское, дом 25А, строение 6
"	8866-3903-f660";"	MSK-CHA-AP.f660";"	10.22.143.42";г. Москва, ш. Варшавское, дом 25А, строение 6
"	8866-3903-f680";"	MSK-CHA-AP.f680";"	10.22.143.43";г. Москва, ш. Варшавское, дом 25А, строение 6
"	8866-3903-f720";"	MSK-CHA-AP.f720";"	10.22.143.44";г. Москва, ш. Варшавское, дом 25А, строение 6
"	2cab-0062-5440";"	CHA-0-02-2.2.918";"	10.22.143.5";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-e000";"	CHA-0-02-2.2.920";"	10.22.143.6";г. Москва, ш. Варшавское, дом 25А, строение 6
"	a8ca-7ba9-e060";"	MSK-CHA-0-01-1.11.4";"	10.22.143.7";г. Москва, ш. Варшавское, дом 25А, строение 6
"	2cab-0062-5520";"	CHA-0-03-3.3.906";"	10.22.143.8";г. Москва, ш. Варшавское, дом 25А, строение 6
"	745a-aacf-f240";"	MSK-CHA-AP.f240";"	10.22.143.9";г. Москва, ш. Варшавское, дом 25А, строение 6
"	bc62-0e2f-96c0";"	MSK-UPO-AP.96c0";"	10.22.144.2";г. Москва, пр-д 2-ой Южнопортовый, дом 12а
"	745a-aae4-2660";"	MSK-UPO-AP.2660";"	10.22.144.5";г. Москва, пр-д 2-ой Южнопортовый, дом 12а
"	745a-aae4-1fe0";"	MSK-V19-A-06_006-1";"	10.22.148.1";г. Москва, ул. Вавилова, дом 19, корп. А
"	745a-aae4-4720";"	MSK-V19-B-10-10.13";"	10.22.148.10";г. Москва, ул. Вавилова, дом 19, корп. B
"	8866-3904-00a0";"	MSK-V19-E-02-Stol-00a0";"	10.22.148.100";г. Москва, ул. Вавилова, дом 19, корп. E
"	745a-aae4-4840";"	MSK-V19-C-01-010";"	10.22.148.101";г. Москва, ул. Вавилова, дом 19, корп. C
"	745a-aae4-4540";"	MSK-V19-C-03_C.3.4.68-1";"	10.22.148.102";г. Москва, ул. Вавилова, дом 19, корп. C
"	745a-aae4-3da0";"	MSK-V19-A-09-56-1";"	10.22.148.103";г. Москва, ул. Вавилова, дом 19, корп. А
"	88cf-9883-dce0";"	MSK-V19-C-02_D2.4.174-1";"	10.22.148.104";г. Москва, ул. Вавилова, дом 19, корп. C
"	745a-aae4-2ec0";"	MSK-V19-E-03_e3.1.54-1";"	10.22.148.105";г. Москва, ул. Вавилова, дом 19, корп. E
"	745a-aae4-2260";"	MSK-V19-D-01-2";"	10.22.148.106";г. Москва, ул. Вавилова, дом 19, корп. D
"	745a-aae4-4ac0";"	MSK-V19-D-02-Sport-Koridor";"	10.22.148.107";г. Москва, ул. Вавилова, дом 19, корп. D
"	745a-aae4-1a60";"	MSK-V19-A-12_a12.51-1";"	10.22.148.108";г. Москва, ул. Вавилова, дом 19, корп. А
"	745a-aae4-2820";"	MSK-V19-C-02_D2.4.171-1";"	10.22.148.109";г. Москва, ул. Вавилова, дом 19, корп. C
"	a8ca-7bb8-2820";"	MSK-V19-A-09-007-7bb8-2820";"	10.22.148.11";г. Москва, ул. Вавилова, дом 19, корп. А
"	745a-aae4-3fc0";"	MSK-V19-C-01-007";"	10.22.148.110";г. Москва, ул. Вавилова, дом 19, корп. C
"	2cab-0062-5460";"	MSK-V19-A-09-58-1";"	10.22.148.112";г. Москва, ул. Вавилова, дом 19, корп. А
"	745a-aae4-4940";"	MSK-V19-D-03_D3.2.83-1";"	10.22.148.113";г. Москва, ул. Вавилова, дом 19, корп. D
"	a8ca-7bb8-13c0";"	MSK-V19-C-04-006-1";"	10.22.148.114";г. Москва, ул. Вавилова, дом 19, корп. C
"	745a-aae4-16e0";"	MSK-V19-B-03_D3.3.206-1";"	10.22.148.115";г. Москва, ул. Вавилова, дом 19, корп. B
"	745a-aae4-1e40";"	MSK-V19-C-03_C.3.4.66-1";"	10.22.148.116";г. Москва, ул. Вавилова, дом 19, корп. C
"	745a-aae4-3dc0";"	MSK-V19-D-02-011_34";"	10.22.148.117";г. Москва, ул. Вавилова, дом 19, корп. D
"	8866-3904-0060";"	MSK-V19-E-02-Stol-0060";"	10.22.148.118";г. Москва, ул. Вавилова, дом 19, корп. E
"	bc62-0e2f-9240";"	MSK-V19-A-11-02_stol";"	10.22.148.119";г. Москва, ул. Вавилова, дом 19, корп. А
"	745a-aae4-1a00";"	MSK-V19-A-15_A15.65-1";"	10.22.148.12";г. Москва, ул. Вавилова, дом 19, корп. А
"	745a-aae4-1b40";"	MSK-V19-A-19-005_OpenSpace";"	10.22.148.120";г. Москва, ул. Вавилова, дом 19, корп. А
"	745a-aae4-3440";"	MSK-V19-B-03_D3.1.96-1";"	10.22.148.121";г. Москва, ул. Вавилова, дом 19, корп. B
"	745a-aae4-1ec0";"	MSK-V19-B-11_B11.74-1";"	10.22.148.122";г. Москва, ул. Вавилова, дом 19, корп. B
"	745a-aae4-49a0";"	MSK-V19-D-03_D3.2.82-1";"	10.22.148.123";г. Москва, ул. Вавилова, дом 19, корп. D
"	745a-aae4-33e0";"	MSK-V19-C-04_D4.4.81-1";"	10.22.148.124";г. Москва, ул. Вавилова, дом 19, корп. C
"	bc62-0e2f-5100";"	MSK-V19-B-01-Sevastopol";"	10.22.148.125";г. Москва, ул. Вавилова, дом 19, корп. B
"	88cf-98e3-3820";"	MSK-V19-C-04_D4.4.84-1";"	10.22.148.126";г. Москва, ул. Вавилова, дом 19, корп. C
"	8866-3904-0920";"	MSK-V19-B12-014-0920";"	10.22.148.128";г. Москва, ул. Вавилова, дом 19, корп. B
"	745a-aae4-4a80";"	MSK-V19-A-09-51-1";"	10.22.148.129";г. Москва, ул. Вавилова, дом 19, корп. А
"	8866-3904-00e0";"	MSK-V19-E-02-Stol-00e0";"	10.22.148.13";г. Москва, ул. Вавилова, дом 19, корп. E
"	745a-aae4-3de0";"	MSK-V19-A-09-46-1";"	10.22.148.130";г. Москва, ул. Вавилова, дом 19, корп. А
"	bc62-0e2f-8fc0";"	MSK-V19-A-17_reception";"	10.22.148.131";г. Москва, ул. Вавилова, дом 19, корп. А
"	bc62-0e2f-5240";"	MSK-V19-B-02-Okno30-UTP";"	10.22.148.132";г. Москва, ул. Вавилова, дом 19, корп. B
"	745a-aae4-3060";"	V19-B-06_b6.69-1";"	10.22.148.133";г. Москва, ул. Вавилова, дом 19, корп. B
"	745a-aae4-4a20";"	MSK-V19-B-10-10.7";"	10.22.148.134";г. Москва, ул. Вавилова, дом 19, корп. B
"	a8ca-7ba9-e980";"	MSK-V19-B-14_B14.78-1";"	10.22.148.135";г. Москва, ул. Вавилова, дом 19, корп. B
"	48ad-0840-5400";"	MSK-V19-A-17-007-5400";"	10.22.148.136";г. Москва, ул. Вавилова, дом 19, корп. А
"	a8ca-7ba9-e900";"	MSK-V19-B-14_B14.70-1";"	10.22.148.137";г. Москва, ул. Вавилова, дом 19, корп. B
"	745a-aae4-16a0";"	MSK-V19-A-11-Konurin";"	10.22.148.138";г. Москва, ул. Вавилова, дом 19, корп. А
"	a8ca-7bb8-2800";"	MSK-V19-B-02-003-2800";"	10.22.148.139";г. Москва, ул. Вавилова, дом 19, корп. B
"	a8ca-7ba9-e800";"	MSK-V19-C-02_D2.4.191-1";"	10.22.148.14";г. Москва, ул. Вавилова, дом 19, корп. C
"	745a-aae4-3ac0";"	MSK-V19-A-09-54-1";"	10.22.148.140";г. Москва, ул. Вавилова, дом 19, корп. А
"	745a-aae4-1a20";"	MSK-V19-B-13-reception_58-1";"	10.22.148.141";г. Москва, ул. Вавилова, дом 19, корп. B
"	745a-aae4-1920";"	MSK-V19-A-19_reception";"	10.22.148.142";г. Москва, ул. Вавилова, дом 19, корп. А
"	745a-aae4-3a80";"	MSK-V19-C-01-009";"	10.22.148.143";г. Москва, ул. Вавилова, дом 19, корп. C
"	745a-aae4-1680";"	MSK-V19-B-10-10.12";"	10.22.148.144";г. Москва, ул. Вавилова, дом 19, корп. B
"	a8ca-7bb8-2840";"	MSK-V19-A-12-2840";"	10.22.148.145";г. Москва, ул. Вавилова, дом 19, корп. А
"	bc62-0e2f-9040";"	MSK-V19-B-07-008-reception";"	10.22.148.146";г. Москва, ул. Вавилова, дом 19, корп. B
"	745a-aae4-4860";"	MSK-V19-B-08-018";"	10.22.148.147";г. Москва, ул. Вавилова, дом 19, корп. B
