AP_MAC,AP_NAME,AP_ADDRESS,AP_LOCATION
2c:33:11:ed:40:a6,MSK-PPK-E-FL16_3-AP01,10.14.48.131,"Москва, Кутузовский просп., 32, Башня E, этаж 16"
08:96:ad:9d:4a:ec,MSK-PPK-E-FL16_3-AP68,10.14.48.135,"Москва, Кутузовский просп., 32, Башня E, этаж 16"
2c:33:11:80:72:ec,MSK-PPK-E-FL16_3-AP05,10.14.48.139,"Москва, Кутузовский просп., 32, Башня E, этаж 16"
2c:33:11:80:79:ba,MSK-PPK-E-FL16_3-AP65,10.14.48.143,"Москва, Кутузовский просп., 32, Башня E, этаж 16"
38:0e:4d:bf:53:f2,MSK-PPK-E-FL01-AP.53F2,10.14.62.9,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
70:70:8b:ef:23:24,MSK-PPK-E-FL01-AP.2324,10.14.62.5,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
38:0e:4d:93:92:e0,MSK-PPK-E-FL01-AP.92E0,10.14.62.8,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
38:0e:4d:bf:4b:cc,MSK-PPK-E-FL01-AP.4BCC,10.14.62.1,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
70:b3:17:24:42:b2,MSK-PPK-E-FL08-AP80,10.14.56.23,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 8"
70:b3:17:41:10:88,MSK-PPK-E-FL08-AP37,10.14.55.216,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 8"
70:b3:17:52:8e:16,MSK-PPK-E-FL08-AP40,10.14.55.217,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 8"
70:b3:17:41:1c:34,MSK-PPK-E-FL08-AP75,10.14.56.22,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 8"
70:b3:17:41:1a:f8,MSK-PPK-E-FL08-AP58,10.14.56.87,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 8"
70:b3:17:0c:9f:06,MSK-PPK-E-FL10-AP88,10.14.53.155,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 10"
f4:db:e6:f1:4f:d6,MSK-PPK-E-FL10-AP26,10.14.53.154,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 10"
70:b3:17:0c:a0:1e,MSK-PPK-E-FL10-AP34,10.14.53.214,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 10"
f4:db:e6:e3:cd:4a,MSK-PPK-E-FL10-AP52,10.14.54.88,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 10"
70:b3:17:0c:a0:12,MSK-PPK-E-FL10-AP63,10.14.54.89,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 10"
f4:db:e6:e3:b5:64,MSK-PPK-E-FL11-AP14,10.14.52.151,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 11"
70:b3:17:41:18:b0,MSK-PPK-E-FL04-AP36,10.14.59.152,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 04"
f4:db:e6:ca:22:2a,MSK-PPK-E-FL04-AP61,10.14.60.90,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 04"
f4:db:e6:e3:b5:5e,MSK-PPK-E-FL04-AP29,10.14.60.91,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 04"
f4:db:e6:f4:f6:14,MSK-PPK-E-FL04-AP15,10.14.59.213,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 04"
f4:db:e6:f1:41:4e,MSK-PPK-E-FL04-AP05,10.14.59.212,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 04"
70:b3:17:41:18:ac,MSK-PPK-E-FL05-AP37,10.14.58.217,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 05"
70:b3:17:52:8e:1a,MSK-PPK-E-FL05-AP75,10.14.59.21,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 05"
f4:db:e6:f4:f6:0e,MSK-PPK-E-FL06-AP61,10.14.58.89,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 06"
f4:db:e6:e3:cd:54,MSK-PPK-E-FL12-AP75,10.14.52.26,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 12"
f4:db:e6:f4:f0:46,MSK-PPK-E-FL12-AP40,10.14.51.216,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 12"
f4:db:e6:e3:cd:48,MSK-PPK-E-FL12-AP82,10.14.52.23,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 12"
70:b3:17:41:1a:78,MSK-PPK-E-FL07-AP77,10.14.57.23,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 7"
70:b3:17:52:ba:60,MSK-PPK-E-FL07-AP71,10.14.57.22,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 7"
70:b3:17:a2:8d:24,MSK-PPK-E-FL07-AP29,10.14.56.215,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 7"
f4:db:e6:e3:b5:5c,MSK-PPK-E-FL07-AP14,10.14.56.151,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 7"
2c:33:11:80:6d:dc,MSK-PPK-E-FL16-AP49,10.14.48.215,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 16"
70:b3:17:52:85:3e,MSK-PPK-E-FL03-AP86,10.14.60.163,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 03"
f4:db:e6:e3:cd:58,MSK-PPK-E-FL12-AP05,10.14.52.34,Неизвестен
70:b3:17:41:15:da,MSK-PPK-E-FL12-AP06,10.14.52.35,Неизвестен
70:b3:17:0c:a0:1a,MSK-PPK-E-FL12-AP07,10.14.51.148,Неизвестен
f4:db:e6:f1:4f:d4,MSK-PPK-E-FL12-AP08,10.14.51.152,Неизвестен
bc:26:c7:92:2d:fe,MSK-PPK-E-FL12-AP13,10.14.51.168,Неизвестен
bc:26:c7:92:2e:1e,MSK-PPK-E-FL12-AP15,10.14.51.165,Неизвестен
70:b3:17:41:16:08,MSK-PPK-E-FL12-AP16,10.14.51.156,Неизвестен
70:b3:17:41:16:0c,MSK-PPK-E-FL12-AP17,10.14.51.157,Неизвестен
70:b3:17:52:85:4c,MSK-PPK-E-FL12-AP18,10.14.51.164,Неизвестен
f4:db:e6:e3:bb:7c,MSK-PPK-E-FL12-AP25,10.14.51.160,Неизвестен
2c:33:11:ed:41:4c,MSK-PPK-E-FL12-AP31,10.14.51.229,Неизвестен
bc:26:c7:f4:2f:38,MSK-PPK-E-FL12-AP32,10.14.51.228,Неизвестен
bc:26:c7:f4:2f:44,MSK-PPK-E-FL12-AP35,10.14.51.224,Неизвестен
70:b3:17:41:15:ee,MSK-PPK-E-FL12-AP43,10.14.51.220,Неизвестен
70:b3:17:41:15:f4,MSK-PPK-E-FL12-AP49,10.14.52.107,Неизвестен
70:7d:b9:56:7e:a6,MSK-PPK-E-FL12-AP52,10.14.52.99,Неизвестен
70:b3:17:41:1b:d4,MSK-PPK-E-FL12-AP54,10.14.52.98,Неизвестен
70:b3:17:41:15:fa,MSK-PPK-E-FL12-AP55,10.14.52.103,Неизвестен
70:b3:17:41:15:e6,MSK-PPK-E-FL12-AP57,10.14.52.106,Неизвестен
70:b3:17:41:18:b4,MSK-PPK-E-FL12-AP59,10.14.52.90,Неизвестен
70:b3:17:41:1a:68,MSK-PPK-E-FL12-AP60,10.14.52.91,Неизвестен
70:b3:17:52:8b:0c,MSK-PPK-E-FL12-AP66,10.14.52.95,Неизвестен
70:b3:17:52:8f:a4,MSK-PPK-E-FL12-AP70,10.14.52.10,Неизвестен
70:b3:17:a2:8e:64,MSK-PPK-E-FL12-AP74,10.14.52.27,Неизвестен
70:b3:17:52:8e:22,MSK-PPK-E-FL12-AP83,10.14.52.31,Неизвестен
b0:8b:cf:b9:d2:c4,MSK-PPK-E-FL12-AP87,10.14.51.221,Неизвестен
70:b3:17:41:15:44,MSK-PPK-E-FL11-AP53,10.14.53.90,Неизвестен
70:b3:17:52:a7:7c,MSK-PPK-E-FL11-AP52,10.14.53.91,Неизвестен
70:b3:17:52:8a:62,MSK-PPK-E-FL11-AP60,10.14.53.94,Неизвестен
f4:db:e6:e3:cd:c2,MSK-PPK-E-FL11-AP63,10.14.53.99,Неизвестен
70:7d:b9:56:94:88,MSK-PPK-E-FL11-AP69,10.14.53.102,Неизвестен
f4:db:e6:e3:b5:56,MSK-PPK-E-FL06-AP13,10.14.57.150,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 06"
f4:db:e6:f1:41:2e,MSK-PPK-E-FL06-AP21,10.14.57.151,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 06"
2c:33:11:80:79:b2,MSK-PPK-E-FL02-AP72-CH,10.14.61.6,"Москва, Кутузовский просп., 32, Башня E, этаж 2"
2c:33:11:ed:40:9a,MSK-PPK-E-FL02-AP68-CH,10.14.61.3,"Москва, Кутузовский просп., 32, Башня E, этаж 2"
08:96:ad:9d:4a:e2,MSK-PPK-E-FL02-AP73-CH,10.14.61.2,"Москва, Кутузовский просп., 32, Башня E, этаж 2"
70:b3:17:a2:8d:00,MSK-PPK-E-FL11-AP42,10.14.52.218,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 11"
70:b3:17:52:a7:84,MSK-PPK-E-FL11-AP37,10.14.52.219,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 11"
2c:33:11:80:6e:44,MSK-PPK-E-FL02-AP67-CH,10.14.61.10,"Москва, Кутузовский просп., 32, Башня E, этаж 2"
2c:33:11:85:df:84,MSK-PPK-E-FL02-AP71-CH,10.14.61.14,"Москва, Кутузовский просп., 32, Башня E, этаж 2"
b0:8b:cf:f9:52:5a,MSK-PPK-E-FL03-AP41,10.14.61.58,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 03"
2c:33:11:85:e2:a6,MSK-PPK-E-FL02-AP63-CH,10.14.61.11,"Москва, Кутузовский просп., 32, Башня E, этаж 2"
f4:db:e6:ca:22:28,MSK-PPK-E-FL09-AP60,10.14.55.88,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 9"
f4:db:e6:ca:22:26,MSK-PPK-E-FL09-AP63,10.14.55.89,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 9"
70:b3:17:52:8e:1c,MSK-PPK-E-FL09-AP21,10.14.54.153,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 9"
70:b3:17:52:8e:1e,MSK-PPK-E-FL09-AP10,10.14.54.152,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 9"
70:b3:17:41:15:46,AP70B3.1741.1546,10.14.53.134,
70:b3:17:52:af:98,MSK-PPK-E-FL13_2-AP24,10.14.51.24,"Москва, Кутузовский просп., 32, Башня E, этаж 13"
50:1c:b0:50:30:f0,MSK-OP41-FL24-AP19,10.17.196.197,"г. Москва, пер. Оружейный, дом 41, этаж 24"
50:1c:b0:50:23:60,MSK-OP41-FL24-AP17,10.17.196.221,"г. Москва, пер. Оружейный, дом 41, этаж 24"
50:1c:b0:50:27:70,MSK-OP41-FL24-AP10,10.17.196.224,"г. Москва, пер. Оружейный, дом 41, этаж 24"
50:1c:b0:50:31:10,MSK-OP41-FL24-AP16,10.17.196.220,"г. Москва, пер. Оружейный, дом 41, этаж 24"
50:1c:b0:50:22:08,MSK-OP41-FL24-AP01,10.17.196.205,"г. Москва, пер. Оружейный, дом 41, этаж 24"
50:1c:b0:50:2f:f0,MSK-OP41-FL24-AP02,10.17.196.204,"г. Москва, пер. Оружейный, дом 41, этаж 24"
50:1c:b0:50:30:90,MSK-OP41-FL24-AP04,10.17.196.196,"г. Москва, пер. Оружейный, дом 41, этаж 24"
f4:db:e6:f1:41:3a,MSK-PPK-E-FL15_3-AP23,10.14.49.247,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
70:b3:17:52:90:3a,MSK-PPK-E-FL15_3-AP39,10.14.49.226,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
70:b3:17:41:18:c0,MSK-PPK-E-FL15_3-AP30,10.14.49.238,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
70:b3:17:41:18:be,MSK-PPK-E-FL15_2-AP94,10.14.49.230,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
70:b3:17:41:1b:4e,MSK-PPK-E-FL15_3-AP35,10.14.49.234,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
70:b3:17:41:1a:62,MSK-PPK-E-FL15_3-AP43,10.14.49.223,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
70:b3:17:52:90:38,MSK-PPK-E-FL15_3-AP28,10.14.49.242,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
f4:db:e6:b6:6b:56,MSK-PPK-E-FL15_3-AP44,10.14.49.222,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
70:b3:17:41:1c:48,MSK-PPK-E-FL15_3-AP33,10.14.49.231,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
70:b3:17:52:90:d4,MSK-PPK-E-FL15_3-AP19,10.14.49.246,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
70:b3:17:41:1b:d8,MSK-PPK-E-FL15_3-AP29,10.14.49.239,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
70:b3:17:52:85:46,MSK-PPK-E-FL15_2-AP06,10.14.49.166,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
70:b3:17:52:8e:20,MSK-PPK-E-FL15_2-AP13,10.14.49.159,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
70:b3:17:a2:99:b8,MSK-PPK-E-FL15_2-AP73,10.14.49.175,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
70:b3:17:a2:8d:20,MSK-PPK-E-FL15_2-AP02,10.14.49.170,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
70:b3:17:52:8e:08,MSK-PPK-E-FL15_2-AP67,10.14.49.130,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
f4:db:e6:b6:6b:52,MSK-PPK-E-FL15_2-AP10,10.14.49.162,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
f4:db:e6:e3:a3:10,MSK-PPK-E-FL15_1-AP61,10.14.49.182,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
f4:db:e6:e3:cb:7e,MSK-PPK-E-FL15_2-AP15,10.14.49.158,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
70:b3:17:52:91:2e,MSK-PPK-E-FL15_2-AP05,10.14.49.167,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
70:b3:17:52:85:42,MSK-PPK-E-FL15_2-AP68,10.14.49.178,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
70:b3:17:52:85:40,MSK-PPK-E-FL15_2-AP71,10.14.49.174,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
70:b3:17:41:10:98,MSK-PPK-E-FL14_2-AP23,10.14.50.105,"Москва, Кутузовский просп., 32, Башня E, этаж 14"
70:b3:17:52:8e:06,MSK-PPK-E-FL14_2-AP28,10.14.50.97,"Москва, Кутузовский просп., 32, Башня E, этаж 14"
f4:db:e6:d9:7a:20,MSK-PPK-E-FL14_2-AP31,10.14.50.93,"Москва, Кутузовский просп., 32, Башня E, этаж 14"
70:b3:17:41:18:bc,MSK-PPK-E-FL14_2-AP24,10.14.50.100,"Москва, Кутузовский просп., 32, Башня E, этаж 14"
70:b3:17:41:18:a8,MSK-PPK-E-FL14_2-AP25,10.14.50.101,"Москва, Кутузовский просп., 32, Башня E, этаж 14"
f4:db:e6:c1:b9:bc,MSK-PPK-E-FL14_2-AP42,10.14.50.68,"г. Москва, Поклонная ул., д. 3, к. 1, Башня E, этаж 14"
70:b3:17:52:8e:0c,MSK-PPK-E-FL14_2-AP20,10.14.50.108,"Москва, Кутузовский просп., 32, Башня E, этаж 14"
70:b3:17:52:85:54,MSK-PPK-E-FL14_2-AP35,10.14.50.92,"Москва, Кутузовский просп., 32, Башня E, этаж 14"
70:b3:17:52:a4:3e,MSK-PPK-E-FL14_2-AP19,10.14.50.109,"Москва, Кутузовский просп., 32, Башня E, этаж 14"
f4:db:e6:e3:bb:8c,MSK-PPK-E-FL14_3-AP67,10.14.50.173,"Москва, Кутузовский просп., 32, Башня E, этаж 14"
70:b3:17:a2:8c:fc,MSK-PPK-E-FL14_3-AP72_NEW,10.14.50.161,"Москва, Кутузовский просп., 32, Башня E, этаж 14"
f4:db:e6:e3:cd:ac,MSK-PPK-E-FL14_3-AP65,10.14.50.165,"Москва, Кутузовский просп., 32, Башня E, этаж 14"
f4:db:e6:f4:f0:20,MSK-PPK-E-FL14_3-AP02,10.14.50.172,"Москва, Кутузовский просп., 32, Башня E, этаж 14"
f4:db:e6:e3:cb:8e,MSK-PPK-E-FL14_3-AP06,10.14.50.157,"Москва, Кутузовский просп., 32, Башня E, этаж 14"
70:b3:17:41:10:82,MSK-PPK-E-FL14_3-AP60,10.14.50.169,"Москва, Кутузовский просп., 32, Башня E, этаж 14"
70:b3:17:41:33:9e,MSK-PPK-E-FL14_3-AP66,10.14.50.164,"Москва, Кутузовский просп., 32, Башня E, этаж 14"
70:b3:17:52:85:56,MSK-PPK-E-FL14_3-AP04,10.14.50.156,"Москва, Кутузовский просп., 32, Башня E, этаж 14"
70:b3:17:0c:a0:4e,MSK-PPK-E-FL15_1-AP58,10.14.49.114,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
f4:db:e6:f4:e9:5a,MSK-PPK-E-FL15_1-AP50,10.14.49.106,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
f4:db:e6:e3:bb:62,APF4DB.E6E3.BB62,10.14.49.90,"Москва, Кутузовский просп., 32, Башня E, этаж 15"
f4:db:e6:e3:a6:72,APF4DB.E6E3.A672,10.14.49.86,"Москва, Кутузовский просп., 32, Башня E, этаж 15"
4c:77:6d:e1:f5:76,MSK-PPK-E-FL15_2-AP76,10.14.49.122,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
70:b3:17:0c:9e:fe,MSK-PPK-E-FL15_1-AP57,10.14.49.111,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
f4:db:e6:e3:cd:b6,APF4DB.E6E3.CDB6,10.14.49.94,"Москва, Кутузовский просп., 32, Башня E, этаж 15"
28:ac:9e:04:f7:84,MSK-PPK-E-FL15_1-AP88,10.14.49.118,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
f4:db:e6:b6:6b:5a,APF4DB.E6B6.6B5A,10.14.49.95,"Москва, Кутузовский просп., 32, Башня E, этаж 15"
28:ac:9e:15:e1:36,MSK-PPK-E-FL15_1-AP89,10.14.49.119,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
70:b3:17:41:1a:6c,AP70B3.1741.1A6C,10.14.49.87,"Москва, Кутузовский просп., 32, Башня E, этаж 15"
70:b3:17:52:8a:48,MSK-PPK-E-FL15_1-AP56,10.14.49.110,"Москва, Кутузовский просп., 32, Башня E, этаж 1"
70:b3:17:52:af:b6,GOR-9042-0901-CCC-AP.AFB6,100.97.147.132,"г.Городец пл. Пролетарская, 33"
70:70:8b:0c:5b:2e,ORS-8623-0523-CCC-AP01,100.102.188.228,"г.Орск, пр. Ленина, 25а"
70:b3:17:41:15:d2,STV-RKC-01-FL02-AP04,100.105.71.145,"г. Ставрополь, ул. Кулакова, дом 7"
4c:77:6d:21:79:ae,PKL-A-FL18-AP02,10.14.36.11,"г. Москва, Поклонная ул., д. 3, к. 1, Башня A, этаж 18"
38:0e:4d:f6:a6:ba,PKL-B-FL09-AP15,10.14.37.130,"г. Москва, Поклонная ул., д. 3, к. 1, Башня B, этаж 9"
00:5d:73:19:27:8c,PKL-C-FL04-AP01,10.14.38.149,"г. Москва, Поклонная ул., д. 3, к. 1, Башня C, этаж 4"
70:7d:b9:56:88:ae,PKL-C-FL08-AP10,10.14.39.12,"г. Москва, Поклонная ул., д. 3, к. 1, Башня C, этаж 8"
50:1c:b0:50:35:f0,TUL-KOM-31-FL04-AP24,100.107.208.224,"г.Тула, ул. Коминтерна, дом 31, этаж 4"
50:1c:b0:54:4f:c0,AP501C.B054.4FC0,100.107.224.136,Неизвестен
28:ac:9e:e5:f2:d0,PKL-B-FL03-AP12,10.14.36.219,"г. Москва, Поклонная ул., д. 3, к. 1, Башня B, этаж 3"
70:7d:b9:56:88:aa,PKL-B-FL04-AP12,10.14.37.6,"г. Москва, Поклонная ул., д. 3, к. 1, Башня B, этаж 4"
50:1c:b0:54:59:60,SML-001-FL-03-AP-06,100.107.180.25,"г. Смоленск, ул. Нормандии-Неман, 23"
50:1c:b0:50:1f:50,TUL-KOM-31-FL03-AP10,100.107.208.192,"г.Тула, ул. Коминтерна, дом 31, этаж 3"
00:fc:ba:29:f7:c8,PKL-B-FL05-AP12,10.14.37.19,"г. Москва, Поклонная ул., д. 3, к. 1, Башня B, этаж 5"
00:be:75:cf:e3:be,ORS-8623-0523-CCC-AP02,100.102.188.229,"г.Орск, пр. Ленина, 25а"
b4:de:31:1e:ac:b4,PKL-B-FL02-AP02,10.14.36.211,"г. Москва, Поклонная ул., д. 3, к. 1, Башня B, этаж 2"
f4:db:e6:e3:a6:3e,AST-8625-0253-CCC-AP.A63E,100.102.241.84,"г.Астрахань, ул.Анри Барбюса, 25, пл.Вокзальная, 20г"
28:ac:9e:57:aa:ca,PKL-B-FL03-AP02,10.14.36.207,"г. Москва, Поклонная ул., д. 3, к. 1, Башня B, этаж 3"
50:1c:b0:50:33:08,TUL-KOM-31-FL03-AP20,100.107.208.181,"г.Тула, ул. Коминтерна, дом 31, этаж 3"
50:1c:b0:52:5d:60,TUL-KOM-31-FL05-AP02,100.107.208.216,"г.Тула, ул. Коминтерна, дом 31, этаж 5"
50:1c:b0:52:5f:d0,TUL-KOM-31-FL04-AP27,100.107.208.221,"г.Тула, ул. Коминтерна, дом 31, этаж 4"
50:1c:b0:52:5d:d8,TUL-KOM-31-FL02-AP13,100.107.208.176,"г.Тула, ул. Коминтерна, дом 31, этаж 2"
00:fc:ba:75:47:10,PKL-A-FL10-AP01,10.14.34.1,"г. Москва, Поклонная ул., д. 3, к. 1, Башня A, этаж 10"
4c:77:6d:92:d1:42,PKL-B-FL04-AP05,10.14.37.3,"г. Москва, Поклонная ул., д. 3, к. 1, Башня B, этаж 4"
50:1c:b0:50:34:08,TUL-KOM-31-FL02-AP07,100.107.208.172,"г.Тула, ул. Коминтерна, дом 31, этаж 2"
